year,name,percent,sex,predicted_gender
2018,Roy,0.000268,male,male
2018,Emmy,0.000313,female,female
2018,Cannon,0.000268,male,male
2018,Briana,0.000309,female,female
2018,Conrad,0.000267,male,male
2018,Oaklynn,0.000308,female,female
2018,Keaton,0.000266,male,male
2018,Justice,0.000308,female,male
2018,Quentin,0.000265,male,male
2018,Everlee,0.000307,female,female
2018,Roland,0.000265,male,male
2018,Adelina,0.000306,female,female
2018,Samson,0.000263,male,male
2018,Megan,0.000305,female,female
2018,Brock,0.000262,male,male
2018,Angelica,0.000303,female,female
2018,Cason,0.000261,male,male
2018,Mallory,0.000303,female,female
2018,Lewis,0.000261,male,male
2018,Aleah,0.000303,female,female
2018,Kylan,0.00026,male,male
2018,Esme,0.000303,female,female
2018,Ahmad,0.000259,male,male
2018,Khaleesi,0.000303,female,female
2018,Jalen,0.000259,male,male
2018,Mariam,0.000302,female,female
2018,Nikolas,0.000258,male,male
2018,Macie,0.000302,female,female
2018,Braylon,0.000257,male,male
2018,Mae,0.000301,female,female
2018,Kamari,0.000256,male,male
2018,Alanna,0.000301,female,female
2018,Dennis,0.000255,male,male
2018,Karsyn,0.000301,female,female
2018,Justice,0.000255,male,male
2018,Madilynn,0.0003,female,female
2018,Callum,0.000254,male,male
2018,Shiloh,0.0003,female,female
2018,Soren,0.000254,male,male
2018,Skyla,0.000299,female,female
2018,Gerardo,0.000253,male,male
2018,Allyson,0.000298,female,female
2018,Rayan,0.000252,male,male
2018,Charley,0.000298,female,male
2018,Aarav,0.000252,male,male
2018,Hanna,0.000296,female,female
2018,Ares,0.000252,male,male
2018,Ashlynn,0.000296,female,female
2018,Yusuf,0.000252,male,male
2018,Macy,0.000296,female,female
2018,Brendan,0.000251,male,male
2018,Maryam,0.000296,female,female
2018,Issac,0.000251,male,male
2018,Henley,0.000295,female,male
2018,Jamari,0.000251,male,male
2018,Ivanna,0.000294,female,female
2018,Jasiah,0.000251,male,male
2018,Ashlyn,0.000292,female,female
2018,Kaison,0.00025,male,male
2018,Beatrice,0.000292,female,female
2018,Forrest,0.000249,male,male
2018,Lorelai,0.000292,female,female
2018,Callen,0.000249,male,male
2018,Amora,0.00029,female,female
2018,Makai,0.000249,male,male
2018,Baylee,0.000289,female,female
2018,Bo,0.000248,male,male
2018,Sasha,0.000289,female,female
2018,Johan,0.000248,male,male
2018,Jayda,0.000289,female,female
2018,Kobe,0.000247,male,male
2018,Itzel,0.000288,female,female
2018,Braden,0.000246,male,male
2018,Marie,0.000288,female,female
2018,Crew,0.000246,male,male
2018,Priscilla,0.000288,female,female
2018,Julien,0.000246,male,male
2018,Liberty,0.000286,female,female
2018,Marvin,0.000246,male,male
2018,Alessia,0.000286,female,female
2018,Mathew,0.000246,male,male
2018,Rory,0.000286,female,male
2018,Zaid,0.000244,male,male
2018,Gloria,0.000284,female,female
2018,Ariel,0.000242,male,male
2018,Alaia,0.000283,female,female
2018,Ty,0.000242,male,male
2018,Janelle,0.000283,female,female
2018,Casey,0.000241,male,male
2018,Kalani,0.000282,female,male
2018,Tony,0.000241,male,male
2018,Dorothy,0.000282,female,female
2018,Stetson,0.000241,male,male
2018,Sloan,0.00028,female,male
2018,Callan,0.00024,male,male
2018,Greta,0.00028,female,female
2018,Zain,0.00024,male,male
2018,Annabella,0.000279,female,female
2018,Cullen,0.000239,male,male
2018,Poppy,0.000279,female,female
2018,Sincere,0.000239,male,female
2018,Zahra,0.000279,female,female
2018,Uriah,0.000239,male,male
2018,Savanna,0.000279,female,female
2018,Dillon,0.000238,male,male
2018,Julie,0.000278,female,female
2018,Kannon,0.000237,male,male
2018,Amalia,0.000276,female,female
2018,Quinton,0.000237,male,male
2018,Cecelia,0.000275,female,female
2018,Axton,0.000237,male,male
2018,Coraline,0.000275,female,female
2018,Cassius,0.000237,male,male
2018,Emmie,0.000274,female,female
2018,Colby,0.000237,male,male
2018,Zaylee,0.000274,female,female
2018,Mekhi,0.000235,male,male
2018,Karina,0.000274,female,female
2018,Reece,0.000235,male,male
2018,Kimber,0.000274,female,female
2018,Alessandro,0.000234,male,male
2018,Kassidy,0.000273,female,female
2018,Mauricio,0.000234,male,male
2018,Anne,0.000273,female,female
2018,Jerry,0.000234,male,male
2018,Kynlee,0.000271,female,female
2018,Sam,0.000234,male,male
2018,Monroe,0.000271,female,male
2018,Trey,0.000232,male,male
2018,Jaliyah,0.000268,female,female
2018,Arturo,0.000229,male,male
2018,Maren,0.000268,female,female
2018,Fletcher,0.000229,male,male
2018,Monica,0.000268,female,female
2018,Alberto,0.000229,male,male
2018,Anahi,0.000268,female,female
2018,Mohammad,0.000229,male,male
2018,Jazmin,0.000268,female,female
2018,Gustavo,0.000228,male,male
2018,Marilyn,0.000268,female,female
2018,Abdiel,0.000227,male,male
2018,Kyra,0.000267,female,female
2018,Marcelo,0.000227,male,male
2018,Siena,0.000267,female,female
2018,Hamza,0.000226,male,male
2018,Reyna,0.000266,female,female
2018,Alfredo,0.000226,male,male
2018,Lilian,0.000266,female,female
2018,Chris,0.000226,male,male
2018,Melany,0.000264,female,female
2018,Finnley,0.000226,male,male
2018,Jamie,0.000264,female,male
2018,Curtis,0.000225,male,male
2018,Ariya,0.000262,female,male
2018,Kellan,0.000225,male,male
2018,Alaya,0.000261,female,female
2018,Kase,0.000223,male,male
2018,Kelly,0.000261,female,female
2018,Quincy,0.000223,male,male
2018,Laurel,0.000261,female,female
2018,Wilson,0.000222,male,male
2018,Rosie,0.000261,female,female
2018,Hezekiah,0.000222,male,male
2018,Adley,0.000259,female,male
2018,Kyree,0.000221,male,male
2018,Jaylah,0.000259,female,female
2018,Harry,0.000221,male,male
2018,Jazmine,0.000259,female,female
2018,Cayson,0.00022,male,male
2018,Dream,0.000259,female,male
2018,Kohen,0.000219,male,male
2018,Mina,0.000258,female,female
2018,Neil,0.000219,male,male
2018,Aubrie,0.000257,female,female
2018,Raylan,0.000219,male,male
2018,Bailee,0.000257,female,female
2018,Mohammed,0.000218,male,male
2018,Karla,0.000257,female,female
2018,Kaysen,0.000218,male,male
2018,Katalina,0.000255,female,female
2018,Lucca,0.000217,male,male
2018,Harlee,0.000254,female,female
2018,Sylas,0.000217,male,male
2018,Melina,0.000254,female,female
2018,Mack,0.000216,male,male
2018,Dallas,0.000253,female,male
2018,Ford,0.000215,male,male
2018,Elliot,0.000253,female,male
2018,Leonard,0.000215,male,male
2018,Hayley,0.000253,female,female
2018,Lionel,0.000215,male,male
2018,Chaya,0.000253,female,female
2018,Rex,0.000215,male,male
2018,Elaine,0.000253,female,female
2018,Roger,0.000212,male,male
2018,Karen,0.000253,female,female
2018,Alden,0.000211,male,male
2018,Irene,0.000251,female,female
2018,Colson,0.00021,male,male
2018,Lylah,0.000251,female,female
2018,Boston,0.000209,male,male
2018,Rosa,0.00025,female,female
2018,Briggs,0.000208,male,male
2018,Ivory,0.00025,female,female
2018,Zeke,0.000208,male,male
2018,Aleena,0.000248,female,female
2018,Kingsley,0.000207,male,male
2018,Braelyn,0.000248,female,female
2018,Dariel,0.000207,male,male
2018,Nola,0.000248,female,female
2018,Mitchell,0.000205,male,male
2018,Leyla,0.000247,female,female
2018,Valentino,0.000205,male,male
2018,Pearl,0.000247,female,female
2018,Jamir,0.000204,male,male
2018,Roselyn,0.000247,female,female
2018,Lucian,0.000204,male,male
2018,Addyson,0.000246,female,female
2018,Amos,0.000203,male,male
2018,Alma,0.000246,female,female
2018,Salvador,0.000203,male,male
2018,Lacey,0.000246,female,female
2018,Vihaan,0.000203,male,male
2018,Aurelia,0.000245,female,female
2018,Lance,0.000203,male,male
2018,Reina,0.000245,female,female
2018,Jimmy,0.000202,male,male
2018,Lennox,0.000245,female,male
2018,Alvin,0.000201,male,male
2018,Noa,0.000243,female,female
2018,Darren,0.000201,male,male
2018,Janiyah,0.000242,female,female
2018,Tripp,0.0002,male,male
2018,Saige,0.000242,female,female
2018,Zaire,0.000199,male,male
2018,Jessie,0.000241,female,female
2018,Colten,0.000197,male,male
2018,Madisyn,0.000241,female,female
2018,Reese,0.000197,male,male
2018,Alia,0.000241,female,female
2018,Layton,0.000197,male,male
2018,Tiana,0.000241,female,female
2018,Brennan,0.000196,male,male
2018,Kyleigh,0.00024,female,female
2018,Casen,0.000196,male,male
2018,Astrid,0.00024,female,female
2018,Sonny,0.000196,male,male
2018,Cassandra,0.00024,female,female
2018,Korbin,0.000196,male,male
2018,Romina,0.000239,female,female
2018,Bruno,0.000195,male,male
2018,Stevie,0.000239,female,male
2018,Orlando,0.000195,male,male
2018,Haylee,0.000238,female,female
2018,Boone,0.000195,male,male
2018,Zelda,0.000238,female,female
2018,Devon,0.000195,male,male
2018,Lillie,0.000237,female,female
2018,Huxley,0.000195,male,male
2018,Eileen,0.000236,female,female
2018,Maurice,0.000194,male,male
2018,Brylee,0.000236,female,female
2018,Nelson,0.000193,male,male
2018,Aileen,0.000235,female,female
2018,Douglas,0.000192,male,male
2018,Yara,0.000235,female,female
2018,Gary,0.000191,male,male
2018,Lauryn,0.000234,female,female
2018,Randy,0.000191,male,male
2018,Ensley,0.000233,female,male
2018,Lennon,0.00019,male,male
2018,Palmer,0.000233,female,male
2018,Titan,0.00019,male,male
2018,Anya,0.000232,female,female
2018,Jaziel,0.00019,male,male
2018,Mikaela,0.000232,female,female
2018,Noe,0.00019,male,male
2018,Giuliana,0.000232,female,female
2018,Denver,0.000189,male,male
2018,Livia,0.000232,female,female
2018,Ricky,0.000189,male,male
2018,Mara,0.000232,female,female
2018,Jefferson,0.000188,male,male
2018,Liv,0.000231,female,female
2018,Lochlan,0.000185,male,male
2018,Lyra,0.000231,female,female
2018,Langston,0.000184,male,male
2018,Marina,0.000231,female,female
2018,Rayden,0.000184,male,male
2018,Clementine,0.00023,female,female
2018,Bryant,0.000184,male,male
2018,Kailey,0.00023,female,female
2018,Lachlan,0.000183,male,male
2018,Kenna,0.000228,female,female
2018,Yosef,0.000183,male,male
2018,Elyse,0.000227,female,female
2018,Clay,0.000182,male,male
2018,Briar,0.000226,female,male
2018,Abdullah,0.00018,male,male
2018,Emerie,0.000226,female,female
2018,Baylor,0.00018,male,male
2018,Tiffany,0.000226,female,female
2018,Lee,0.00018,male,male
2018,Galilea,0.000226,female,female
2018,Ben,0.00018,male,male
2018,Bonnie,0.000225,female,female
2018,Leandro,0.00018,male,male
2018,Frida,0.000225,female,female
2018,Jedidiah,0.000179,male,male
2018,Tatiana,0.000225,female,female
2018,Layne,0.000179,male,male
2018,Kinslee,0.000225,female,female
2018,Deandre,0.000178,male,male
2018,Zariyah,0.000225,female,female
2018,Joe,0.000178,male,male
2018,Cynthia,0.000224,female,female
2018,Kareem,0.000178,male,male
2018,Armani,0.000224,female,male
2018,Kellen,0.000178,male,male
2018,Faye,0.000223,female,female
2018,Demetrius,0.000178,male,male
2018,Joelle,0.000223,female,female
2018,Crosby,0.000177,male,male
2018,Jolie,0.000223,female,female
2018,Carl,0.000177,male,male
2018,Rayna,0.000223,female,female
2018,Jakob,0.000177,male,male
2018,Yareli,0.000223,female,female
2018,Ridge,0.000177,male,male
2018,Nalani,0.000223,female,female
2018,Rohan,0.000177,male,male
2018,Rebekah,0.000223,female,female
2018,Stanley,0.000177,male,male
2018,Addilynn,0.000222,female,female
2018,Bronson,0.000176,male,male
2018,Julissa,0.000222,female,female
2018,Larry,0.000176,male,male
2018,Meghan,0.000222,female,female
2018,Shiloh,0.000176,male,female
2018,Lea,0.000221,female,female
2018,Thaddeus,0.000176,male,male
2018,Aliza,0.00022,female,female
2018,Tomas,0.000176,male,male
2018,Lilyana,0.00022,female,female
2018,Baker,0.000175,male,male
2018,Anika,0.000218,female,female
2018,Shepherd,0.000175,male,male
2018,Aniya,0.000217,female,female
2018,Vicente,0.000174,male,male
2018,Kairi,0.000217,female,female
2018,Watson,0.000174,male,male
2018,Noemi,0.000216,female,female
2018,Koda,0.000174,male,male
2018,Crystal,0.000215,female,female
2018,Nathanael,0.000174,male,male
2018,Angie,0.000213,female,female
2018,Carmelo,0.000172,male,male
2018,Bridget,0.000213,female,female
2018,Jagger,0.000172,male,male
2018,Ari,0.000213,female,male
2018,Melvin,0.000171,male,male
2018,Linda,0.000212,female,female
2018,Jamie,0.000171,male,male
2018,Annika,0.000212,female,female
2018,Graysen,0.00017,male,male
2018,Amirah,0.000211,female,female
2018,Grey,0.00017,male,male
2018,Amelie,0.000211,female,female
2018,Ray,0.00017,male,male
2018,Davina,0.000211,female,female
2018,Tommy,0.00017,male,male
2018,Xiomara,0.000211,female,female
2018,Tristen,0.00017,male,male
2018,Elora,0.00021,female,female
2018,Eddie,0.00017,male,male
2018,Mercy,0.00021,female,female
2018,Clyde,0.000169,male,male
2018,Hana,0.00021,female,female
2018,Ernesto,0.000169,male,male
2018,Laney,0.000209,female,female
2018,Ramon,0.000168,male,male
2018,Hadassah,0.000209,female,female
2018,Wells,0.000168,male,male
2018,Louisa,0.000207,female,female
2018,Kristian,0.000168,male,male
2018,Simone,0.000207,female,female
2018,Samir,0.000168,male,male
2018,Madalyn,0.000207,female,female
2018,Santana,0.000168,male,male
2018,Jillian,0.000206,female,female
2018,Otis,0.000167,male,male
2018,Kori,0.000206,female,female
2018,Marcel,0.000167,male,male
2018,Milan,0.000204,female,male
2018,Zyaire,0.000167,male,male
2018,Alena,0.000203,female,female
2018,Brecken,0.000166,male,female
2018,Malaya,0.000203,female,female
2018,Byron,0.000166,male,male
2018,Miley,0.000203,female,female
2018,Reyansh,0.000166,male,male
2018,Sariyah,0.000203,female,female
2018,Axl,0.000165,male,male
2018,Malani,0.000201,female,female
2018,Joey,0.000165,male,male
2018,Nala,0.0002,female,female
2018,Harlan,0.000164,male,male
2018,Princess,0.0002,female,female
2018,Morgan,0.000164,male,male
2018,Amani,0.0002,female,female
2018,Trace,0.000164,male,female
2018,Clarissa,0.0002,female,female
2018,Enoch,0.000163,male,male
2018,Analia,0.000199,female,female
2018,Musa,0.000163,male,male
2018,Chana,0.000199,female,female
2018,Kristopher,0.000162,male,male
2018,Estella,0.000199,female,female
2018,Chaim,0.000162,male,male
2018,Aya,0.000198,female,female
2018,Dane,0.000162,male,male
2018,Milana,0.000198,female,female
2018,Rey,0.000162,male,male
2018,Jayde,0.000195,female,female
2018,Guillermo,0.000161,male,male
2018,Penny,0.000195,female,female
2018,Henrik,0.000161,male,male
2018,Zaria,0.000195,female,female
2018,Mordechai,0.000161,male,male
2018,Tenley,0.000194,female,female
2018,Talon,0.000161,male,male
2018,Aubriella,0.000193,female,female
2018,Terry,0.000161,male,male
2018,Itzayana,0.000193,female,female
2018,Houston,0.000161,male,male
2018,Lara,0.000193,female,female
2018,Vincenzo,0.000161,male,male
2018,Lina,0.000193,female,female
2018,Jon,0.00016,male,male
2018,Rhea,0.000193,female,female
2018,Kye,0.000159,male,male
2018,Thalia,0.000193,female,female
2018,Azariah,0.000159,male,male
2018,Ailani,0.000193,female,female
2018,Castiel,0.000159,male,male
2018,Clare,0.000192,female,female
2018,Kamryn,0.000158,male,female
2018,Bria,0.000192,female,female
2018,Augustine,0.000158,male,male
2018,Haisley,0.000192,female,female
2018,Zechariah,0.000158,male,male
2018,Keyla,0.000191,female,female
2018,Hassan,0.000157,male,male
2018,Ryann,0.000191,female,male
2018,Joziah,0.000157,male,male
2018,Amaia,0.000191,female,female
2018,Jamal,0.000156,male,male
2018,Chanel,0.000191,female,female
2018,Bodie,0.000155,male,male
2018,Ellen,0.000191,female,female
2018,Branson,0.000155,male,male
2018,Addisyn,0.00019,female,female
2018,Alonso,0.000155,male,male
2018,Aliana,0.00019,female,female
2018,Aryan,0.000155,male,male
2018,Harmoni,0.00019,female,female
2018,Emery,0.000155,male,male
2018,Ellis,0.00019,female,male
2018,Jaxtyn,0.000154,male,
2018,Paisleigh,0.00019,female,female
2018,Kole,0.000154,male,male
2018,Tinsley,0.00019,female,female
2018,Wayne,0.000154,male,male
2018,Landry,0.000189,female,male
2018,Brixton,0.000154,male,male
2018,Myah,0.000189,female,female
2018,Madden,0.000154,male,male
2018,Novalee,0.000189,female,female
2018,Harley,0.000153,male,male
2018,Deborah,0.000188,female,female
2018,Flynn,0.000152,male,male
2018,Martha,0.000188,female,female
2018,Magnus,0.000152,male,male
2018,Rylan,0.000188,female,male
2018,Allan,0.000152,male,male
2018,Emilee,0.000188,female,female
2018,Jaxen,0.000151,male,male
2018,Laylah,0.000188,female,female
2018,Dash,0.000151,male,male
2018,Lexie,0.000188,female,female
2018,Sutton,0.000151,male,male
2018,Emmeline,0.000187,female,female
2018,Westley,0.00015,male,male
2018,Ansley,0.000186,female,female
2018,Anders,0.00015,male,male
2018,Elisabeth,0.000186,female,female
2018,Brett,0.000149,male,male
2018,Hadlee,0.000186,female,female
2018,Emory,0.000148,male,male
2018,Legacy,0.000186,female,male
2018,Felipe,0.000148,male,male
2018,Teresa,0.000186,female,female
2018,Yousef,0.000147,male,male
2018,Avalynn,0.000186,female,female
2018,Dominik,0.000147,male,male
2018,Braylee,0.000186,female,female
2018,Eliseo,0.000147,male,male
2018,Paula,0.000185,female,female
2018,Jadiel,0.000146,male,male
2018,Kaylie,0.000185,female,female
2018,Junior,0.000146,male,male
2018,Dior,0.000184,female,female
2018,Caspian,0.000146,male,male
2018,Maleah,0.000184,female,female
2018,Jaxxon,0.000146,male,male
2018,Belen,0.000184,female,female
2018,Fisher,0.000145,male,male
2018,Corinne,0.000184,female,female
2018,Fox,0.000145,male,male
2018,Averi,0.000183,female,female
2018,Harold,0.000145,male,male
2018,Louise,0.000183,female,female
2018,Hugh,0.000145,male,male
2018,Salma,0.000183,female,female
2018,Kamdyn,0.000145,male,female
2018,Amiya,0.000183,female,female
2018,Kelvin,0.000145,male,male
2018,Lilianna,0.000183,female,female
2018,Maximo,0.000145,male,male
2018,Royal,0.000182,female,male
2018,Trent,0.000145,male,male
2018,Calliope,0.000182,female,female
2018,Damari,0.000144,male,female
2018,Milena,0.000182,female,female
2018,Keanu,0.000144,male,male
2018,Natasha,0.000182,female,female
2018,Briar,0.000143,male,male
2018,Frankie,0.000181,female,male
2018,Franco,0.000143,male,male
2018,Opal,0.000181,female,female
2018,Terrance,0.000143,male,male
2018,Aubrielle,0.000181,female,female
2018,Yahir,0.000143,male,male
2018,Kamilah,0.00018,female,female
2018,Ameer,0.000142,male,male
2018,Rayne,0.000179,female,female
2018,Coen,0.000142,male,male
2018,Zaniyah,0.000179,female,female
2018,Koa,0.000142,male,male
2018,Amayah,0.000179,female,female
2018,Kaiser,0.000142,male,male
2018,Lailah,0.000179,female,female
2018,Aron,0.000141,male,male
2018,Meilani,0.000179,female,female
2018,Merrick,0.000141,male,male
2018,Raina,0.000179,female,female
2018,Thatcher,0.000141,male,male
2018,Leanna,0.000178,female,female
2018,Ishaan,0.000141,male,male
2018,Miah,0.000178,female,female
2018,Rodney,0.000141,male,male
2018,Nathalie,0.000178,female,female
2018,London,0.00014,male,male
2018,Saoirse,0.000178,female,female
2018,Brayan,0.00014,male,male
2018,Isabela,0.000178,female,female
2018,Gordon,0.00014,male,male
2018,Kenia,0.000177,female,female
2018,Rudy,0.00014,male,male
2018,Azariah,0.000177,female,male
2018,Anakin,0.000139,male,male
2018,Hunter,0.000177,female,male
2018,Bobby,0.000139,male,male
2018,Jaelyn,0.000177,female,female
2018,Elisha,0.000139,male,female
2018,Andi,0.000176,female,male
2018,Leighton,0.000139,male,male
2018,Keily,0.000176,female,female
2018,Marc,0.000138,male,male
2018,Scarlette,0.000176,female,female
2018,Canaan,0.000138,male,male
2018,Selene,0.000176,female,female
2018,Ledger,0.000138,male,male
2018,Tori,0.000176,female,female
2018,Reginald,0.000138,male,male
2018,Marianna,0.000175,female,female
2018,Toby,0.000138,male,male
2018,Nancy,0.000175,female,female
2018,Van,0.000138,male,male
2018,Dalary,0.000175,female,female
2018,Aldo,0.000137,male,male
2018,Estelle,0.000175,female,female
2018,Tadeo,0.000137,male,male
2018,Giovanna,0.000175,female,female
2018,Darian,0.000137,male,male
2018,Holland,0.000174,female,male
2018,Dario,0.000137,male,male
2018,Lindsey,0.000174,female,female
2018,Maxton,0.000137,male,male
2018,Ramona,0.000174,female,female
2018,Valentin,0.000137,male,male
2018,Zoie,0.000174,female,female
2018,Westin,0.000137,male,male
2018,Emmalynn,0.000174,female,female
2018,Jacoby,0.000136,male,male
2018,Judith,0.000174,female,female
2018,Nickolas,0.000136,male,male
2018,Rosalee,0.000174,female,female
2018,Khalid,0.000136,male,male
2018,Blaire,0.000173,female,female
2018,Billy,0.000135,male,male
2018,Mylah,0.000173,female,female
2018,Dayton,0.000135,male,male
2018,Jaelynn,0.000172,female,female
2018,Gatlin,0.000135,male,male
2018,Lyanna,0.000172,female,female
2018,Jabari,0.000134,male,male
2018,Sariah,0.000172,female,female
2018,Jermaine,0.000134,male,male
2018,Anais,0.000172,female,female
2018,Marlon,0.000134,male,male
2018,Kiera,0.000172,female,female
2018,Blaze,0.000134,male,male
2018,Maxine,0.000172,female,female
2018,Alvaro,0.000133,male,male
2018,Dana,0.000171,female,female
2018,Jeffery,0.000133,male,male
2018,Noor,0.000171,female,female
2018,Mayson,0.000133,male,male
2018,Adalee,0.00017,female,female
2018,Achilles,0.000133,male,male
2018,Kai,0.00017,female,male
2018,Braydon,0.000132,male,male
2018,Treasure,0.00017,female,female
2018,Kace,0.000132,male,male
2018,Amaris,0.00017,female,female
2018,Saint,0.000132,male,male
2018,Jaycee,0.00017,female,male
2018,Xzavier,0.000132,male,male
2018,Oaklee,0.00017,female,
2018,Brysen,0.000131,male,male
2018,Rivka,0.00017,female,female
2018,Aydin,0.000131,male,male
2018,Della,0.000169,female,female
2018,Eugene,0.00013,male,male
2018,Ellianna,0.000169,female,female
2018,Nova,0.00013,male,female
2018,Sky,0.000169,female,male
2018,Onyx,0.00013,male,male
2018,Carolyn,0.000169,female,female
2018,Alfred,0.00013,male,male
2018,Jewel,0.000169,female,female
2018,Kylo,0.00013,male,male
2018,Rosalyn,0.000169,female,female
2018,Miller,0.00013,male,male
2018,Alannah,0.000168,female,female
2018,Adrien,0.000129,male,male
2018,Belle,0.000168,female,female
2018,Cain,0.000129,male,male
2018,Karter,0.000168,female,male
2018,Arian,0.000129,male,male
2018,Sunny,0.000168,female,male
2018,Bjorn,0.000129,male,male
2018,Vienna,0.000168,female,female
2018,Jerome,0.000129,male,male
2018,Claudia,0.000168,female,female
2018,Kenzo,0.000128,male,male
2018,Cara,0.000167,female,female
2018,Kyng,0.000128,male,male
2018,Estrella,0.000167,female,female
2018,Leroy,0.000128,male,male
2018,Hailee,0.000167,female,female
2018,Wallace,0.000128,male,male
2018,Brittany,0.000165,female,female
2018,Jordy,0.000128,male,male
2018,Harleigh,0.000165,female,female
2018,Maison,0.000128,male,male
2018,Alianna,0.000165,female,female
2018,Stefan,0.000128,male,male
2018,Jaylene,0.000165,female,female
2018,Kendall,0.000127,male,male
2018,Lisa,0.000165,female,female
2018,Ronnie,0.000127,male,male
2018,Marissa,0.000165,female,female
2018,Zayd,0.000127,male,male
2018,Zhavia,0.000165,female,
2018,Blaine,0.000127,male,male
2018,Journi,0.000164,female,female
2018,Anson,0.000126,male,male
2018,Jurnee,0.000164,female,female
2018,Benicio,0.000126,male,male
2018,Kamiyah,0.000164,female,female
2018,Gannon,0.000126,male,male
2018,Kathleen,0.000164,female,female
2018,Tristian,0.000126,male,male
2018,Kiana,0.000164,female,female
2018,Bentlee,0.000125,male,female
2018,Mavis,0.000164,female,female
2018,Dangelo,0.000125,male,male
2018,Aislinn,0.000163,female,female
2018,Jeremias,0.000125,male,male
2018,Alyson,0.000163,female,female
2018,Kody,0.000125,male,male
2018,Elsa,0.000163,female,female
2018,Marley,0.000125,male,male
2018,Iliana,0.000163,female,female
2018,Will,0.000125,male,male
2018,Kadence,0.000163,female,female
2018,Chad,0.000124,male,male
2018,Arlette,0.000162,female,female
2018,Gerald,0.000124,male,male
2018,Emmaline,0.000162,female,female
2018,Misael,0.000124,male,male
2018,Halle,0.000162,female,female
2018,Salvatore,0.000124,male,male
2018,August,0.000161,female,male
2018,Turner,0.000124,male,male
2018,Erika,0.000161,female,female
2018,Cory,0.000124,male,male
2018,Sylvie,0.000161,female,female
2018,Judson,0.000124,male,male
2018,Veda,0.000161,female,female
2018,Maxim,0.000124,male,male
2018,Whitney,0.000161,female,female
2018,Mustafa,0.000124,male,male
2018,Adele,0.00016,female,female
2018,Zakai,0.000124,male,male
2018,Erica,0.00016,female,female
2018,Konnor,0.000123,male,male
2018,Guadalupe,0.00016,female,female
2018,Rogelio,0.000123,male,male
2018,Paloma,0.00016,female,female
2018,Brentley,0.000122,male,male
2018,Patricia,0.00016,female,female
2018,Darwin,0.000122,male,male
2018,Bexley,0.00016,female,male
2018,Louie,0.000122,male,male
2018,Madalynn,0.00016,female,female
2018,Payton,0.000122,male,male
2018,Gwen,0.000159,female,female
2018,Rocky,0.000122,male,male
2018,India,0.000159,female,female
2018,Ulises,0.000122,male,male
2018,Brynleigh,0.000158,female,female
2018,Yehuda,0.000122,male,male
2018,Promise,0.000158,female,male
2018,Dakari,0.000121,male,male
2018,Samira,0.000158,female,female
2018,Alfonso,0.000121,male,male
2018,Alisson,0.000158,female,female
2018,Duncan,0.000121,male,male
2018,Aliya,0.000158,female,female
2018,Wesson,0.000121,male,male
2018,Paulina,0.000157,female,female
2018,Dwayne,0.00012,male,male
2018,Casey,0.000157,female,male
2018,Deshawn,0.00012,male,male
2018,Dulce,0.000157,female,female
2018,Juelz,0.00012,male,male
2018,Jazlynn,0.000157,female,female
2018,Keagan,0.00012,male,male
2018,Alora,0.000156,female,female
2018,Skylar,0.00012,male,female
2018,Christine,0.000156,female,female
2018,Avi,0.000119,male,male
2018,Kaiya,0.000156,female,female
2018,Bode,0.000119,male,male
2018,Barbara,0.000156,female,female
2018,Brodie,0.000119,male,male
2018,Kallie,0.000156,female,female
2018,Bridger,0.000118,male,male
2018,Nataly,0.000156,female,female
2018,Reuben,0.000118,male,male
2018,Perla,0.000156,female,female
2018,Jaxx,0.000118,male,male
2018,Adrienne,0.000155,female,female
2018,Keenan,0.000118,male,male
2018,Raquel,0.000155,female,female
2018,Landry,0.000118,male,male
2018,Ayleen,0.000155,female,female
2018,Rene,0.000117,male,male
2018,Heavenly,0.000155,female,female
2018,Alexzander,0.000116,male,male
2018,Karlee,0.000155,female,female
2018,Imran,0.000116,male,male
2018,Ariadne,0.000154,female,female
2018,Willie,0.000116,male,male
2018,Celia,0.000154,female,female
2018,Yael,0.000116,male,female
2018,Lillianna,0.000154,female,female
2018,Cristiano,0.000116,male,male
2018,Saniyah,0.000154,female,female
2018,Lyric,0.000116,male,male
2018,Yamileth,0.000154,female,female
2018,Heath,0.000115,male,male
2018,Kaylin,0.000153,female,female
2018,Krew,0.000115,male,male
2018,Arely,0.000153,female,female
2018,Davion,0.000114,male,male
2018,Dani,0.000153,female,male
2018,Elon,0.000114,male,male
2018,Marisol,0.000153,female,female
2018,Ephraim,0.000114,male,male
2018,Avalyn,0.000152,female,female
2018,Jairo,0.000114,male,male
2018,Marleigh,0.000152,female,female
2018,Karsyn,0.000114,male,female
2018,Berkley,0.000151,female,female
2018,Maddux,0.000114,male,male
2018,Egypt,0.000151,female,male
2018,Aries,0.000113,male,male
2018,Joyce,0.000151,female,female
2018,Ignacio,0.000113,male,male
2018,Kataleya,0.000151,female,female
2018,Lyle,0.000113,male,male
2018,Kenley,0.000151,female,male
2018,Vance,0.000113,male,male
2018,Queen,0.000151,female,female
2018,Vivaan,0.000113,male,male
2018,Zainab,0.000151,female,female
2018,Ralph,0.000112,male,male
2018,Annabel,0.00015,female,female
2018,Boden,0.000112,male,male
2018,Kaelyn,0.00015,female,female
2018,Draven,0.000112,male,male
2018,Luella,0.00015,female,female
